race_id,日付,レース,馬名,馬番,枠,騎手,斤量,実着順,着順1,人気1,場1,レース名1,着順2,人気2,場2,レース名2,着順3,人気3,場3,レース名3,着順4,人気4,場4,レース名4,着順5,人気5,場5,レース名5,単勝オッズ,人気,オッズ更新日時,source
202655071609,2026-07-16,9,ミランカ,3,3,出水拓人,54.0,2.0,2.0,3.0,佐賀,Bー6組,6.0,2.0,佐賀,AIパッカル賞(B),1.0,2.0,佐賀,サガデーナイト競馬賞(C1),4.0,3.0,佐賀,AIパッカル賞(C1),5.0,4.0,佐賀,C1ー4組,7.5,4,,nar
202642071609,2026-07-16,9,ラジスタンロイヤル,4,4,木間塚龍,56.0,6.0,5.0,9.0,川崎,燕賞(3歳),8.0,7.0,船橋,3歳三,10.0,9.0,川崎,ダイヤモンドフラワー(3歳),6.0,5.0,船橋,3歳　四組下,5.0,11.0,浦和,ツインサドル特別(3歳),245.7,11,,nar
202642071609,2026-07-16,9,ルージュソムニウム,2,2,和田譲治,54.0,5.0,8.0,10.0,,,11.0,10.0,,,5.0,9.0,,,13.0,6.0,,,,,,,3.8,2,,nar
202642071609,2026-07-16,9,レオスキーム,12,8,張田昂,56.0,8.0,6.0,16.0,,,12.0,14.0,,,14.0,16.0,,,9.0,15.0,,,,,,,8.5,4,,nar
202655071609,2026-07-16,9,ヴィアトル,,1,,,3.0,3.0,5.0,佐賀,Bー5組,2.0,7.0,佐賀,AIパッカル賞(B),3.0,4.0,佐賀,エメラルド特選(C1),2.0,5.0,佐賀,メイ特選(C1),5.0,8.0,佐賀,ダイヤモンド特選(C1),,,,nar
202642071610,2026-07-16,10,アイスキング,8,8,山中悠希,56.0,5.0,2.0,1.0,船橋,夕涼みスプリント(C1),3.0,1.0,船橋,イナヅマダッシュ(C1),12.0,7.0,浦和,聖夜特別(B2B3),8.0,2.0,船橋,ネリネスプリント(B3),1.0,1.0,船橋,立冬特別(C1二),14.4,7,,nar
202642071610,2026-07-16,10,アマノハバキリ,6,6,川島正太,56.0,2.0,10.0,1.0,船橋,あめんぼうスプリント(B3),3.0,6.0,船橋,ジューンスプリント(B3),7.0,6.0,姫路,B1B2,7.0,6.0,姫路,魁!競馬塾塾長キャプ(B1B2),11.0,5.0,園田,2025ファイナル競,5.4,3,,nar
202655071610,2026-07-16,10,アメアメフレフレ,5,5,山田義貴,54.0,3.0,7.0,5.0,佐賀,SAGAリベンジャー(3歳),3.0,1.0,佐賀,3歳ー9組,2.0,4.0,佐賀,3歳ー9組,3.0,4.0,佐賀,3歳ー10組,4.0,5.0,佐賀,SAGAリベンジャー(3歳),30.3,4,,nar
202650071610,2026-07-16,10,アンノドミニ,3,3,小牧太,57.0,2.0,3.0,3.0,園田,C1,5.0,2.0,園田,C1一,2.0,5.0,園田,C1,4.0,4.0,園田,C1一,4.0,4.0,園田,菜の花賞C1一,7.2,2,,nar
202655071610,2026-07-16,10,イアソンテソーロ,9,7,山口勲,56.0,1.0,2.0,1.0,,,8.0,10.0,,,5.0,5.0,,,,,,,,,,,1.2,1,,nar
202642071610,2026-07-16,10,エレガントジュエリ,4,4,,,,10.0,4.0,浦和,荒川特別(B3),2.0,9.0,浦和,薫風特別(B3C1),4.0,7.0,浦和,暮の春特別(C1),11.0,8.0,浦和,ブラッドストーン特別(C1),4.0,2.0,浦和,まだまだ盛り上がろう(C1),,,,nar
202655071610,2026-07-16,10,オッハッピー,10,7,加茂飛翔,54.0,7.0,4.0,6.0,佐賀,SAGAリベンジャー(3歳),8.0,3.0,佐賀,3歳ー8組,3.0,4.0,佐賀,3歳ー8組,3.0,3.0,佐賀,3歳ー9組,4.0,6.0,佐賀,UMATENA青木ひ(3歳),97.1,8,,nar
202655071610,2026-07-16,10,オニタイジ,3,3,田中純,56.0,11.0,9.0,3.0,佐賀,SAGAリベンジャー(3歳),2.0,3.0,佐賀,3歳ー9組,7.0,6.0,門別,2歳未勝利(未勝利),5.0,3.0,門別,今年は船橋と門別に喝(未勝利)(2歳),2.0,7.0,門別,2歳未勝利(未勝利),56.5,6,,nar
202630071610,2026-07-16,10,カネトシエテルノ,9,7,石川倭,55.0,1.0,2.0,3.0,門別,日高町商工会賞(C3),1.0,2.0,門別,3歳以上C4ー2,3.0,5.0,門別,3歳以上C4ー2,2.0,5.0,門別,3歳以上C3ー2C4,1.0,2.0,門別,浦河町保育園留学賞(C4),1.6,1,,nar
202630071610,2026-07-16,10,カムイノウタゲ,4,4,黒澤愛斗,57.0,5.0,7.0,8.0,門別,道産子企業北海道競馬(C3),5.0,9.0,門別,日高町商工会賞(C3),8.0,8.0,門別,グランシャリオドリー(C3),,,門別,ステラヴェローチェ賞(C3),7.0,8.0,門別,3歳以上C3ー2C4,343.3,11,,nar
202650071610,2026-07-16,10,カワキタホクレア,2,2,吉村智洋,56.0,4.0,1.0,1.0,園田,C1,3.0,2.0,園田,大垣内7ハロンC1二,1.0,1.0,園田,C2一,2.0,2.0,園田,PLAY!オッズパー(C1),3.0,4.0,園田,兵庫馬事畜産特別C1,1.0,1,,nar
202650071610,2026-07-16,10,クイッククイーン,4,4,川原正一,55.0,1.0,9.0,1.0,園田,C1一,8.0,5.0,園田,C1,4.0,7.0,園田,C1,2.0,6.0,園田,ポピー賞C1一,7.0,7.0,園田,C1一,46.2,6,,nar
202642071610,2026-07-16,10,クインズステラ,7,7,中山遥人,53.0,3.0,3.0,1.0,浦和,栗橋宿特別(C1),6.0,2.0,浦和,エメラルド特別(C1),2.0,2.0,浦和,雛芥子特別(C1),,,浦和,C1三,1.0,2.0,浦和,越生町のマスコット「(C1),3.7,2,,nar
202630071610,2026-07-16,10,グレイトエイト,7,6,小野楓馬,57.0,10.0,1.0,2.0,,,3.0,6.0,,,8.0,4.0,,,13.0,12.0,,,,,,,40.3,6,,nar
202642071610,2026-07-16,10,コスタデラルス,2,2,岡村健司,56.0,1.0,6.0,6.0,船橋,アガパンサススプリン(B3),12.0,12.0,2東京10,国分寺特別(2勝クラス),8.0,8.0,2東京5,4歳以上2勝クラス,11.0,11.0,2京都6,春日特別(2勝クラス),11.0,11.0,1京都8,4歳以上2勝クラス,10.3,6,,nar
202655071610,2026-07-16,10,コリアンダーアイ,6,5,出水拓人,54.0,4.0,8.0,4.0,佐賀,SAGAリベンジャー(3歳),1.0,2.0,佐賀,SAGAリベンジャー(3歳),5.0,10.0,佐賀,SAGAリベンジャー(3歳),13.0,16.0,3中山2,3歳未勝利,11.0,13.0,1中山8,3歳新馬,33.6,5,,nar
202642071610,2026-07-16,10,サンスレッド,3,3,七夕裕次,56.0,8.0,2.0,1.0,浦和,粕壁宿特別(C1),1.0,1.0,浦和,うどんとこいのぼりの(C1),2.0,2.0,川崎,オプレンシア賞(C1),2.0,3.0,浦和,牡牛座特別(C2),2.0,6.0,浦和,浦和ジョッキーズファ(C2),9.0,5,,nar
202650071610,2026-07-16,10,スナークドリアン,,1,,,9.0,4.0,6.0,園田,C1,9.0,8.0,園田,C1一,10.0,9.0,園田,C1,4.0,6.0,園田,C1,,,園田,C1一,,,,nar
202650071610,2026-07-16,10,スピリトーゾ,7,7,田野豊三,57.0,7.0,11.0,10.0,園田,DASH福山駅前13(B1B2),7.0,11.0,園田,B2,9.0,9.0,園田,B2,8.0,7.0,園田,おゝ浜のポン酢特別B(B2),5.0,6.0,園田,B2,212.7,9,,nar
202650071610,2026-07-16,10,チャンチャン,6,6,塩津璃菜,53.0,6.0,7.0,7.0,園田,B2二,5.0,6.0,園田,青馬ひすみ☆配信記念(B2),10.0,12.0,園田,B2,8.0,8.0,園田,B2,9.0,7.0,園田,B2,28.8,4,,nar
202642071610,2026-07-16,10,ツガノショウグン,,1,,,7.0,1.0,2.0,浦和,粕壁宿特別(C1),3.0,8.0,浦和,双子座特別(C1),5.0,5.0,浦和,特選(C1),4.0,5.0,浦和,C1四,2.0,10.0,浦和,浦和エイトチャレンジ(C1),,,,nar
202650071610,2026-07-16,10,トップリーチ,8,7,高畑皓一,57.0,10.0,10.0,10.0,園田,B2二,8.0,7.0,園田,青馬ひすみ☆配信記念(B2),9.0,8.0,園田,カサブランカ賞B2,9.0,10.0,佐賀,ギガンテウム賞,8.0,10.0,佐賀,みどりの日賞(B),378.9,10,,nar
202630071610,2026-07-16,10,ドクターストップ,3,3,服部茂史,55.0,8.0,3.0,7.0,門別,道産子企業北海道競馬(C3),10.0,7.0,門別,日高町商工会賞(C3),4.0,10.0,門別,グランシャリオドリー(C3),10.0,11.0,門別,グランシャリオドリー(C3),13.0,10.0,門別,グランシャリオドリー(C3),35.5,5,,nar
202655071610,2026-07-16,10,ネモフィラノアテナ,12,8,金山昇馬,56.0,10.0,6.0,7.0,佐賀,SAGAリベンジャー(3歳),5.0,5.0,佐賀,3歳ー8組,4.0,8.0,佐賀,3歳ー8組,4.0,6.0,佐賀,3歳ー9組,7.0,4.0,佐賀,3歳ー8組,122.4,9,,nar
202642071610,2026-07-16,10,ノヴァヴィア,9,8,佐野遥久,54.0,6.0,5.0,6.0,浦和,稲荷山特別(B2B3),3.0,2.0,浦和,疾駆特別(C1),1.0,3.0,浦和,城下町岩槻鷹狩り行列(C1),8.0,1.0,浦和,浦和エイトチャレンジ(C1),1.0,3.0,浦和,ランチタイムチャレン(3歳),2.7,1,,nar
202655071610,2026-07-16,10,ハイパーアリュール,7,6,後藤武蔵,53.0,9.0,10.0,11.0,佐賀,SAGAリベンジャー(3歳),6.0,7.0,佐賀,3歳ー8組,9.0,9.0,佐賀,3歳ー7組,9.0,7.0,佐賀,3歳ー7組,7.0,6.0,佐賀,3歳ー6組,401.3,12,,nar
202630071610,2026-07-16,10,ビービーエリス,10,7,桑村真明,57.0,2.0,1.0,2.0,門別,グランシャリオドリー(C4),1.0,2.0,門別,3歳以上C4ー3,5.0,5.0,門別,3歳以上C4ー3,6.0,4.0,門別,3歳以上C4ー3,5.0,2.0,門別,3歳C440万円以下,4.6,2,,nar
202655071610,2026-07-16,10,フランシーヌ,,1,,,2.0,3.0,3.0,佐賀,3歳ー8組,2.0,6.0,佐賀,3歳ー10組,4.0,3.0,佐賀,SAGAリベンジャー(3歳),3.0,2.0,佐賀,SAGAリベンジャー(3歳),4.0,5.0,佐賀,SAGAリベンジャー(3歳),,,,nar
202630071610,2026-07-16,10,ブッシュドノエル,,1,,,11.0,10.0,10.0,門別,道産子企業北海道競馬(C3),8.0,10.0,門別,日高町商工会賞(C3),7.0,8.0,門別,ヒダカソウカップ〔H(重賞),,,門別,ステラヴェローチェ賞(C3),8.0,5.0,門別,3歳以上C3ー2C4,,,,nar
202650071610,2026-07-16,10,ブルーデイジー,5,5,佐々木世,53.0,8.0,9.0,8.0,園田,B2二,7.0,8.0,園田,青馬ひすみ☆配信記念(B2),8.0,6.0,園田,カサブランカ賞B2,16.0,16.0,1福島6,4歳以上1勝クラス,11.0,13.0,4新潟2,3歳以上1勝クラス,190.7,8,,nar
202655071610,2026-07-16,10,ボンスヴニール,4,4,青海大樹,53.0,6.0,7.0,8.0,佐賀,3歳ー6組,6.0,8.0,佐賀,3歳ー7組,8.0,7.0,佐賀,3歳ー7組,6.0,5.0,佐賀,3歳ー7組,3.0,4.0,佐賀,3歳ー6組,140.0,10,,nar
202655071610,2026-07-16,10,マイントップスター,2,2,椿聡太,53.0,8.0,5.0,10.0,佐賀,SAGAリベンジャー(3歳),8.0,7.0,佐賀,3歳ー8組,,,佐賀,3歳ー7組,7.0,8.0,佐賀,3歳ー6組,4.0,7.0,佐賀,パッカルくんのおとし(3歳),253.4,11,,nar
202630071610,2026-07-16,10,マジックライン,2,2,岩橋勇二,57.0,7.0,5.0,4.0,門別,道産子企業北海道競馬(C3),4.0,8.0,門別,日高町商工会賞(C3),5.0,7.0,門別,グランシャリオドリー(C3),,,門別,ステラヴェローチェ賞(C3),4.0,11.0,門別,3歳以上C3ー2C4,55.6,8,,nar
202642071610,2026-07-16,10,マスクドサムライ,5,5,達城龍次,56.0,4.0,3.0,7.0,浦和,荒川特別(B3),6.0,9.0,浦和,菖蒲月特別(B3),6.0,8.0,浦和,さいたま推奨土産品賞(B3),5.0,6.0,浦和,浦和競馬×netke(B3),6.0,9.0,浦和,梅見月特別(B3),8.0,4,,nar
202630071610,2026-07-16,10,マリノロマンス,8,6,井上瑛太,55.0,3.0,4.0,9.0,門別,道産子企業北海道競馬(C3),8.0,13.0,門別,グランシャリオドリー(C3),12.0,8.0,門別,骨密度ならMBP賞(C3),3.0,4.0,門別,ヒナゲシ特別(C3),9.0,7.0,門別,グランシャリオドリー(C3),71.9,9,,nar
202650071610,2026-07-16,10,ムーンガーデン,9,8,小谷哲平,56.0,3.0,4.0,5.0,園田,C1,6.0,9.0,園田,C1,9.0,8.0,園田,C1,1.0,8.0,園田,ムーディ勝山☆来場記(C1),2.0,4.0,園田,C2一,33.9,5,,nar
202655071610,2026-07-16,10,モラール,8,6,中山蓮王,54.0,12.0,1.0,1.0,佐賀,SAGAリベンジャー(3歳),4.0,8.0,佐賀,SAGAリベンジャー(3歳),12.0,15.0,1福島6,3歳未勝利,9.0,7.0,川崎,エイプリルフラワー賞(3歳),14.0,8.0,5中山4,2歳新馬,20.3,3,,nar
202630071610,2026-07-16,10,ヤマニンエラマ,11,8,宮内勇樹,57.0,6.0,3.0,2.0,門別,ヤマボウシ特別(C3),1.0,1.0,門別,3歳以上C4ー2,2.0,2.0,門別,ONーAIRDO賞(C4),10.0,9.0,3京都2,3歳未勝利,6.0,13.0,1阪神3,3歳未勝利,4.9,3,,nar
202630071610,2026-07-16,10,ユニコーンホエール,12,8,阿部龍,57.0,4.0,8.0,6.0,門別,道産子企業北海道競馬(C3),4.0,4.0,門別,3歳以上C3ー2C4,5.0,4.0,門別,グランシャリオドリー(C3),6.0,2.0,門別,グランシャリオドリー(C3),4.0,4.0,門別,グランシャリオドリー(C3),46.2,7,,nar
202650071610,2026-07-16,10,リボンピーチ,10,8,小谷周平,55.0,5.0,3.0,5.0,園田,C1,5.0,6.0,姫路,初コラボも全部まとめ(B2C1),6.0,9.0,姫路,B2,4.0,8.0,姫路,姫路のラジオ局FMゲ(B2),6.0,9.0,園田,B2,14.1,3,,nar
202655071610,2026-07-16,10,リュウノプティ,11,8,長谷川蓮,54.0,5.0,3.0,8.0,佐賀,SAGAリベンジャー(3歳),4.0,7.0,佐賀,3歳ー9組,5.0,5.0,佐賀,3歳ー8組,5.0,4.0,佐賀,3歳ー9組,6.0,3.0,佐賀,3歳ー8組,93.3,7,,nar
202630071610,2026-07-16,10,レッドコート,6,5,阿岸潤一,56.0,12.0,9.0,6.0,門別,日高町商工会賞(C3),7.0,11.0,門別,グランシャリオドリー(C3),,,門別,ステラヴェローチェ賞(C3),10.0,6.0,門別,3歳以上C3ー2C4,4.0,6.0,門別,3歳以上C3ー2C4,359.0,12,,nar
202630071610,2026-07-16,10,レーザーベルン,5,5,落合玄太,57.0,9.0,6.0,3.0,門別,道産子企業北海道競馬(C3),,,門別,北海優駿〔H1〕(重賞),1.0,2.0,門別,3歳以上C4ー2,5.0,2.0,門別,3歳以上C4ー2,3.0,3.0,門別,JRA認定競走ウィナ(2歳),9.8,4,,nar
202642071611,2026-07-16,11,アイグレース,9,7,秋元耕成,55.0,8.0,2.0,3.0,浦和,グリーンチャンネル開(B2B3),11.0,11.0,浦和,マルチヒーロー特別(B2B3),12.0,12.0,浦和,葉月特別(B1B2),10.0,11.0,船橋,出雲流スプリント(B1),6.0,9.0,船橋,秋の山スプリント(B1B2),23.1,7,,nar
202650071611,2026-07-16,11,インベルシオン,4,4,廣瀬航,57.0,4.0,2.0,5.0,園田,六甲盃(重賞),2.0,2.0,園田,青葉特別A1,,1.0,園田,穀雨特別A1A2,5.0,4.0,姫路,白鷺賞(重賞),2.0,1.0,姫路,早春特別A1A2,5.3,3,,nar
202650071611,2026-07-16,11,オケマル,6,6,下原理,57.0,1.0,6.0,4.0,佐賀,佐賀記念(JpnIII),,,名古屋,名古屋大賞典(JpnIII),2.0,1.0,園田,園田金盃(重賞),1.0,1.0,園田,園田オータムトロフィ(重賞),1.0,1.0,園田,兵庫優駿(重賞),1.2,1,,nar
202630071611,2026-07-16,11,オメガレインボー,7,7,小野楓馬,57.0,6.0,6.0,8.0,門別,ツキミソウ特別(A1),6.0,9.0,門別,サラブレッドのまち日(A1),5.0,6.0,門別,雪印種苗BFMP特別(A1),7.0,4.0,門別,シャクヤク特別(A1),13.0,6.0,門別,エトワール賞〔H3〕(重賞),62.2,6,,nar
202630071611,2026-07-16,11,キタノインディ,,1,,,7.0,9.0,9.0,門別,ツキミソウ特別(A1),8.0,9.0,門別,赤レンガ記念〔H3〕(重賞),9.0,10.0,門別,グランシャリオ門別ス(重賞),6.0,8.0,門別,コデマリ特別(A1),6.0,9.0,門別,コスモバルク記念〔H(重賞),,,,nar
202642071611,2026-07-16,11,クリーゲリン,11,8,笠野雄大,53.0,10.0,7.0,10.0,船橋,ジュライダッシュ(B3),13.0,12.0,船橋,オオカミ座ダッシュ(B2B3),10.0,5.0,船橋,潮干狩りダッシュ(B3),,6.0,大井,花園坂賞競走(B3),1.0,6.0,船橋,ノーベルダッシュ(B2B3),142.4,10,,nar
202642071611,2026-07-16,11,サンダビューク,12,8,和田譲治,57.0,6.0,2.0,7.0,浦和,稲荷山特別(B2B3),5.0,5.0,浦和,田草月特別(B2B3),9.0,9.0,川崎,紫電一閃賞(B2),4.0,6.0,浦和,花吹雪特別(B2B3),1.0,4.0,川崎,勇気凛凛賞(B3),4.9,2,,nar
202650071611,2026-07-16,11,サンライズホープ,8,8,佐々木世,55.0,9.0,9.0,9.0,園田,六甲盃(重賞),7.0,4.0,園田,青葉特別A1,3.0,10.0,姫路,白鷺賞(重賞),10.0,7.0,笠松,白銀争覇(重賞),1.0,3.0,笠松,オータムC(重賞),106.4,8,,nar
202642071611,2026-07-16,11,シェナウエーブ,8,6,七夕裕次,55.0,2.0,11.0,8.0,浦和,荒川特別(B3),8.0,2.0,浦和,田草月特別(B2B3),6.0,2.0,浦和,花吹雪特別(B2B3),2.0,3.0,浦和,埼玉の酪農応援賞特別(B2B3),8.0,4.0,浦和,ウマ娘ポストカード配(B2B3),20.6,6,,nar
202650071611,2026-07-16,11,スマイルサルファー,9,8,大山真吾,57.0,7.0,3.0,5.0,園田,ハナショウブ賞A1A(A1A2),8.0,11.0,園田,兵庫大賞典(重賞),10.0,9.0,園田,そのたんお誕生日記念(A1),,,姫路,兵庫ウインターC(重賞),2.0,5.0,園田,ひょうごの至宝但馬牛(A1A2),69.1,6,,nar
202642071611,2026-07-16,11,スーパーマン,10,7,見越彬央,55.0,9.0,13.0,14.0,5中京6,尾張特別(2勝クラス),8.0,12.0,3京都9,壬生特別(2勝クラス),9.0,5.0,4中山6,3歳以上2勝クラス,5.0,13.0,1函館12,潮騒特別(2勝クラス),7.0,9.0,1函館9,HTB杯(2勝クラス),12.2,5,,nar
202642071611,2026-07-16,11,セイウンハルカニ,6,5,国分祐仁,57.0,11.0,10.0,11.0,浦和,稲荷山特別(B2B3),10.0,10.0,浦和,橘月特別(B2B3),14.0,13.0,船橋,天真爛漫賞(B2B3),11.0,12.0,浦和,花吹雪特別(B2B3),11.0,12.0,浦和,埼玉の酪農応援賞特別(B2B3),400.9,11,,nar
202650071611,2026-07-16,11,タイキフォース,7,7,田野豊三,57.0,2.0,4.0,3.0,園田,青葉特別A1,1.0,5.0,園田,穀雨特別A1A2,4.0,7.0,園田,ひめたんお誕生日記念(A1A2),10.0,12.0,園田,新春賞(重賞),10.0,12.0,園田,園田金盃(重賞),44.8,4,,nar
202650071611,2026-07-16,11,タガノエスコート,5,5,笹田知宏,57.0,3.0,6.0,7.0,笠松,オグリキャップ記念(重賞),2.0,1.0,笠松,飛山濃水杯(重賞),2.0,1.0,園田,そのたんお誕生日記念(A1),1.0,1.0,姫路,播磨町3×3でちょう(A1),14.0,15.0,5中山4,師走S(L),5.2,2,,nar
202642071611,2026-07-16,11,ダイメイタマナ,2,2,吉留孝司,57.0,4.0,4.0,7.0,大井,スポーツ報知賞競走(B1),8.0,7.0,浦和,早苗月特別(B1B2),6.0,9.0,船橋,ベルフラワースプリン(B1B2),11.0,6.0,浦和,夏初月特別(B1B2),4.0,6.0,浦和,花見月特別(B1B2),7.4,3,,nar
202650071611,2026-07-16,11,テーオーターナー,2,2,永井孝典,57.0,6.0,2.0,7.0,園田,大阪発刊45周年記念(A1A2),3.0,6.0,園田,青葉特別A1,5.0,7.0,姫路,播磨町3×3でちょう(A1),9.0,8.0,笠松,白銀争覇(重賞),7.0,10.0,園田,新春賞(重賞),52.5,5,,nar
202642071611,2026-07-16,11,デュアルロンド,3,3,川島正太,55.0,7.0,6.0,9.0,船橋,ジュライダッシュ(B3),8.0,9.0,浦和,稲荷山特別(B2B3),10.0,12.0,船橋,春蘭スプリント(B2B3),13.0,6.0,船橋,沈丁花ダッシュ(B3),8.0,6.0,大井,新助坂賞競走(B3),138.8,9,,nar
202630071611,2026-07-16,11,ドウドウキリシマ,3,3,藤田凌駕,56.0,4.0,7.0,7.0,門別,サラブレッドのまち日(A1),4.0,4.0,門別,コデマリ特別(A1),5.0,10.0,門別,エトワール賞〔H3〕(重賞),6.0,7.0,門別,道営スプリント〔H1(重賞),7.0,8.0,門別,ウポポイオータムスプ(重賞),14.4,4,,nar
202650071611,2026-07-16,11,ハイエストエンド,3,3,福原杏,57.0,5.0,8.0,7.0,園田,六甲盃(重賞),4.0,3.0,園田,A1A2,11.0,11.0,大井,品川オープン競走(OP)(4上),7.0,7.0,船橋,報知グランプリC(重賞),2.0,10.0,川崎,川崎マイラーズ(重賞),173.5,9,,nar
202630071611,2026-07-16,11,ピンクヴェノム,4,4,桑村真明,54.0,3.0,5.0,6.0,門別,ツキミソウ特別(A1),2.0,6.0,門別,サラブレッドのまち日(A1),4.0,4.0,門別,雪印種苗BFMP特別(A1),2.0,3.0,門別,コデマリ特別(A1),4.0,3.0,門別,サッポロ生ビール黒ラ(A1),5.9,3,,nar
202642071611,2026-07-16,11,フォーティチュード,7,6,中山遥人,53.0,1.0,3.0,1.0,浦和,稲荷山特別(B2B3),1.0,1.0,浦和,浦和800ラウンド(3歳),1.0,1.0,浦和,さいたま市産ヨーロッ(3歳),1.0,3.0,川崎,シュトゥルムヴィント(3歳),3.0,1.0,浦和,浦和800ラウンド(3歳),1.6,1,,nar
202642071611,2026-07-16,11,ボディコンシャス,5,5,,,,1.0,3.0,浦和,田草月特別(B2B3),5.0,8.0,浦和,花吹雪特別(B2B3),8.0,2.0,浦和,埼玉の酪農応援賞特別(B2B3),12.0,3.0,浦和,ウマ娘ポストカード配(B2B3),2.0,5.0,川崎,唯我独尊賞(B2),,,,nar
202650071611,2026-07-16,11,メイショウハクサン,,1,,,8.0,4.0,6.0,姫路,DASH福山駅前特別(A1),4.0,8.0,姫路,早春特別A1A2,8.0,9.0,園田,新春賞(重賞),12.0,8.0,園田,園田金盃(重賞),8.0,3.0,園田,六甲盃(重賞),,,,nar
202630071611,2026-07-16,11,モノノフブラック,5,5,宮内勇樹,53.0,5.0,5.0,5.0,門別,サラブレッドのまち日(A1),1.0,5.0,門別,ツツジ特別(A3),10.0,7.0,門別,ハルジオン特別(A3),7.0,6.0,門別,大自然の恵み。らんこ(A2),5.0,5.0,門別,赤井川オーガニックか(A2),18.3,5,,nar
202642071611,2026-07-16,11,ユウノワンワン,,1,,,5.0,5.0,8.0,浦和,埼玉の酪農応援賞特別(B2B3),10.0,10.0,浦和,ウマ娘ポストカード配(B2B3),4.0,7.0,船橋,沈丁花ダッシュ(B3),1.0,5.0,浦和,迎春スプリント特(B3C1),5.0,8.0,浦和,サンタクロース特別(B2B3),,,,nar
202630071611,2026-07-16,11,ラッキーホープ,6,6,石川倭,57.0,1.0,4.0,2.0,門別,ツキミソウ特別(A1),1.0,1.0,門別,雪印種苗BFMP特別(A1),2.0,1.0,門別,サッポロ生ビール黒ラ(A1),1.0,1.0,門別,ベロニカ特別(A1),2.0,2.0,門別,銀聖・トラウトサーモ(A1),1.5,1,,nar
202642071611,2026-07-16,11,ルールメイプル,4,4,佐野遥久,55.0,3.0,4.0,5.0,浦和,稲荷山特別(B2B3),3.0,10.0,川崎,紫電一閃賞(B2),10.0,7.0,川崎,星雲疾駆賞(B2),1.0,4.0,川崎,千変万化賞(B3),7.0,5.0,川崎,迅速果断賞(B3),10.8,4,,nar
202630071611,2026-07-16,11,ワンダーウーマン,2,2,黒澤愛斗,53.0,2.0,3.0,4.0,門別,ツキミソウ特別(A1),3.0,2.0,門別,サラブレッドのまち日(A1),5.0,4.0,門別,ヒダカソウカップ〔H(重賞),1.0,1.0,門別,ハルジオン特別(A3),1.0,1.0,門別,レンゲソウ特別(A4),3.4,2,,nar
202650071612,2026-07-16,12,アグネスシュウ,8,6,福原杏,58.0,11.0,8.0,8.0,園田,B1,6.0,6.0,園田,兵庫馬事畜産特別B1,5.0,5.0,園田,B1,7.0,7.0,園田,B1,7.0,7.0,園田,青馬ひすみ☆配信記念(B1B2),105.4,9,,nar
202630071612,2026-07-16,12,イージーオンミー,2,2,阿部龍,56.0,9.0,3.0,1.0,門別,ヒダカソウカップ〔H(重賞),2.0,3.0,門別,コスモバルク記念〔H(重賞),10.0,13.0,1阪神4,伊丹S(3勝クラス),7.0,5.0,1中山6,アレキサンドライトS(3勝クラス),4.0,5.0,5中山2,市川S(3勝クラス),6.4,4,,nar
202630071612,2026-07-16,12,カツノトキメキ,5,5,宮内勇樹,56.0,6.0,4.0,3.0,門別,コントレイル・プレミ(B1),1.0,3.0,門別,アナベル特別(B2),,,門別,クレマチス特別(B2),4.0,5.0,門別,キズナ・プレミアム(B2),4.0,1.0,門別,門別開幕!すぱっと4(B3),50.3,7,,nar
202650071612,2026-07-16,12,カンタウッドテール,4,4,塩津璃菜,54.0,10.0,7.0,7.0,園田,B1,3.0,4.0,園田,B1B2,9.0,7.0,園田,JーPLACEよかわ(B1),2.0,2.0,園田,B1,9.0,8.0,園田,陽春特別B1,13.3,5,,nar
202650071612,2026-07-16,12,ゴッドアマベル,12,8,佐々木世,53.0,1.0,1.0,2.0,園田,兵庫ジョッキーズ楽天(B2),4.0,2.0,園田,青馬ひすみ☆配信記念(B1B2),2.0,1.0,園田,C1,1.0,2.0,姫路,C1,1.0,1.0,園田,パカやろう!睦月の蹄(C2),1.6,1,,nar
202642071612,2026-07-16,12,シェナクラウン,10,7,見越彬央,56.0,11.0,4.0,9.0,船橋,2026Jockey(C2),9.0,9.0,浦和,両神山特別(C1C2),,,浦和,カーネーション特別(C2),5.0,7.0,川崎,ワルキューレ賞(C2),4.0,8.0,浦和,芝桜特別(C2),55.6,10,,nar
202650071612,2026-07-16,12,シリアスヒッター,,1,,,4.0,6.0,6.0,園田,兵庫ジョッキーズ楽天(B2),10.0,3.0,園田,B1B2,2.0,1.0,園田,なにわの養鶏養蜂特別(B1),2.0,1.0,園田,京都畜産特別B1,3.0,2.0,園田,駆けろ!パカっとゴー(B1B2),,,,nar
202630071612,2026-07-16,12,シルバーミラージュ,,1,,,7.0,2.0,7.0,門別,アスチルベ特別(B4),1.0,4.0,門別,「北海道の翼」AIR(B4),1.0,3.0,門別,3歳以上C3ー2C4,6.0,3.0,門別,3歳以上C3ー2C4,2.0,4.0,門別,ゼラニウム特別(C2),,,,nar
202642071612,2026-07-16,12,シングアウト,8,6,木間塚龍,56.0,9.0,8.0,8.0,浦和,両神山特別(C1C2),6.0,4.0,浦和,薄暑特別(C1),7.0,4.0,浦和,今日は丑の日浦和うな(C1C2),9.0,7.0,川崎,菜の花賞(C1),7.0,7.0,船橋,睦月賞(C1),32.9,8,,nar
