今回レース,馬名,年月日,場,レース名,距離,馬場,頭数,人気,着順,騎手,斤量,馬体重,タイム,着差,horse_id,race_id,日付
4,シャンクスレガシー,2026年5月30日,京都,3歳未勝利,芝1800,良,18,9,12,今村聖奈,53,444(-5),1:48.7,3.0,2023106166,202650071604,2026-05-30
4,シャンクスレガシー,2026年5月20日,名古屋,名古屋CCメロン賞(3歳),ダ1500,良,11,3,2,田山旺佑,53,449(+13),1:36.3,0.5,2023106166,202650071604,2026-05-20
4,シャンクスレガシー,2026年3月1日,阪神,3歳未勝利,ダ1400,良,16,13,12,池添謙一,55,436(-6),1:27.9,1.8,2023106166,202650071604,2026-03-01
4,シャンクスレガシー,2026年2月15日,京都,3歳未勝利,芝2000,良,15,9,10,高杉吏麒,55,442(0),2:04.4,2.3,2023106166,202650071604,2026-02-15
4,シャンクスレガシー,2025年12月21日,阪神,2歳新馬,芝1800,重,12,11,11,ジェルー,55,442(0),1:50.7,2.1,2023106166,202650071604,2025-12-21
4,モルツシャン,2026年6月25日,園田,C3三,ダ1400,不,10,1,1,川原正一,55,462(+10),1:32.3,-1.7,2021105234,202650071604,2026-06-25
4,モルツシャン,2026年3月26日,園田,C3,ダ1230,重,10,1,3,川原正一,55,452(-7),1:23.6,0.3,2021105234,202650071604,2026-03-26
4,モルツシャン,2026年2月25日,姫路,C3一,ダ1400,不,10,3,2,小牧太,55,459(+14),1:35.3,0.0,2021105234,202650071604,2026-02-25
4,モルツシャン,2025年10月23日,園田,C2四,ダ1400,稍,10,1,2,川原正一,55,445(+5),1:33.6,0.2,2021105234,202650071604,2025-10-23
4,モルツシャン,2025年10月2日,園田,パカっと駆けろ!オク(C3),ダ1400,稍,10,3,1,川原正一,55,440(+1),1:33.8,0.0,2021105234,202650071604,2025-10-02
4,モルツシャン,2025年9月11日,園田,松帆檪田7ハロンC3,ダ1400,不,10,2,5,川原正一,55,439(+5),1:34.6,1.0,2021105234,202650071604,2025-09-11
4,モルツシャン,2025年5月28日,園田,C2一,ダ1400,良,12,6,6,米玉利燕,52,434(-5),1:34.5,1.6,2021105234,202650071604,2025-05-28
4,モルツシャン,2025年5月16日,園田,C2一,ダ1400,良,10,5,7,大山真吾,55,439(-1),1:33.9,0.6,2021105234,202650071604,2025-05-16
4,モルツシャン,2025年4月24日,園田,C2一,ダ1400,稍,10,6,4,大山真吾,55,440(+3),1:33.6,1.1,2021105234,202650071604,2025-04-24
4,モルツシャン,2025年4月2日,園田,C2一,ダ1400,良,10,4,7,大山真吾,55,437(-6),1:34.1,1.3,2021105234,202650071604,2025-04-02
4,モルツシャン,2025年3月20日,園田,C2,ダ1230,稍,12,1,6,大山真吾,54,443(-5),1:23.2,2.0,2021105234,202650071604,2025-03-20
4,モルツシャン,2025年2月27日,姫路,C2一,ダ1400,良,7,1,6,小牧太,54,448(+2),1:34.6,1.0,2021105234,202650071604,2025-02-27
4,モルツシャン,2024年10月17日,園田,C1二,ダ1230,良,10,1,2,小牧太,54,446(-4),1:20.7,0.1,2021105234,202650071604,2024-10-17
4,モルツシャン,2024年10月4日,園田,セルライトスパ大須賀(C2),ダ1400,不,11,2,1,小牧太,54,450(+16),1:32.6,-0.8,2021105234,202650071604,2024-10-04
4,モルツシャン,2024年8月24日,中京,3歳未勝利,芝2000,良,18,9,7,岩田望来,55,434(-12),2:00.7,1.1,2021105234,202650071604,2024-08-24
4,モルツシャン,2024年7月13日,小倉,3歳未勝利,芝1800,良,16,5,11,団野大成,55,446(+12),1:49.3,1.9,2021105234,202650071604,2024-07-13
4,イエローキャブ,2026年7月1日,園田,五郷海老済7ハロンC(C2),ダ1400,稍,12,6,4,竹村達也,57,482(+2),1:33.1,0.0,2018106754,202650071604,2026-07-01
4,イエローキャブ,2026年6月11日,園田,C3一,ダ1400,稍,10,2,1,竹村達也,57,480(-2),1:33.8,-0.2,2018106754,202650071604,2026-06-11
4,イエローキャブ,2026年5月27日,園田,C3一,ダ1400,良,10,7,4,竹村達也,57,482(-9),1:33.8,1.0,2018106754,202650071604,2026-05-27
4,イエローキャブ,2026年5月5日,園田,C2一,ダ1400,稍,10,9,10,竹村達也,57,491(+2),1:37.2,3.5,2018106754,202650071604,2026-05-05
4,イエローキャブ,2026年4月22日,園田,大名草7ハロンC2二,ダ1400,良,11,11,10,竹村達也,57,489(+1),1:34.3,2.4,2018106754,202650071604,2026-04-22
4,イエローキャブ,2026年4月8日,園田,C2一,ダ1400,良,10,9,10,竹村達也,57,488(+1),1:36.4,4.0,2018106754,202650071604,2026-04-08
4,イエローキャブ,2026年3月24日,園田,C2二,ダ1400,稍,10,4,3,竹村達也,57,487(-1),1:34.1,0.0,2018106754,202650071604,2026-03-24
4,イエローキャブ,2026年2月27日,姫路,C2一,ダ800,稍,11,4,4,竹村達也,57,488(+3),0:51.8,0.8,2018106754,202650071604,2026-02-27
4,イエローキャブ,2026年2月4日,姫路,C2一,ダ800,良,10,7,4,竹村達也,57,485(+1),0:51.7,1.2,2018106754,202650071604,2026-02-04
4,イエローキャブ,2026年1月22日,姫路,C2一,ダ1400,良,10,5,10,竹村達也,57,484(0),1:37.7,1.6,2018106754,202650071604,2026-01-22
4,イエローキャブ,2026年1月8日,園田,C2二,ダ1400,良,10,4,5,竹村達也,57,484(+1),1:34.6,0.6,2018106754,202650071604,2026-01-08
4,イエローキャブ,2025年12月25日,園田,C2二,ダ820,不,10,3,6,竹村達也,57,483(+3),0:51.5,1.5,2018106754,202650071604,2025-12-25
4,イエローキャブ,2025年12月10日,園田,C2三,ダ1400,良,10,4,2,竹村達也,57,480(-1),1:33.4,0.0,2018106754,202650071604,2025-12-10
4,イエローキャブ,2025年11月26日,園田,合山町ダッシュC3,ダ820,稍,12,4,1,竹村達也,57,481(0),0:51.5,0.0,2018106754,202650071604,2025-11-26
4,イエローキャブ,2025年11月12日,園田,C3二,ダ1400,稍,10,6,7,竹村達也,57,481(+2),1:36.5,3.1,2018106754,202650071604,2025-11-12
4,イエローキャブ,2025年10月22日,園田,C3一,ダ820,稍,12,10,4,竹村達也,57,479(+6),0:52.6,0.6,2018106754,202650071604,2025-10-22
4,サンリナリア,2026年3月29日,中京,3歳未勝利,ダ1200,良,15,5,14,田山旺佑,52,432(-2),1:15.5,2.5,2023100841,202650071604,2026-03-29
4,サンリナリア,2026年1月24日,京都,3歳未勝利,ダ1200,良,14,10,8,中井裕二,55,434(-2),1:14.9,0.8,2023100841,202650071604,2026-01-24
4,サンリナリア,2026年1月12日,京都,3歳未勝利,ダ1200,良,16,12,8,中井裕二,55,436(+2),1:14.9,1.6,2023100841,202650071604,2026-01-12
4,サンリナリア,2025年10月11日,京都,2歳未勝利,ダ1200,良,16,6,5,中井裕二,55,434(-2),1:13.7,0.8,2023100841,202650071604,2025-10-11
4,サンリナリア,2025年9月13日,阪神,2歳新馬,ダ1400,良,13,12,10,中井裕二,55,436(0),1:28.5,2.7,2023100841,202650071604,2025-09-13
4,フルリール,2026年6月26日,園田,C3一,ダ1400,不,10,4,2,永井孝典,55,444(+1),1:34.0,1.5,2021107178,202650071604,2026-06-26
4,フルリール,2026年6月4日,園田,C3一,ダ1400,稍,10,3,4,永井孝典,55,443(+6),1:34.8,0.8,2021107178,202650071604,2026-06-04
4,フルリール,2026年5月20日,園田,C3一,ダ1400,良,10,4,4,永井孝典,55,437(-8),1:33.6,1.0,2021107178,202650071604,2026-05-20
4,フルリール,2026年1月27日,姫路,C2二,ダ1400,良,10,3,10,小牧太,55,445(+9),1:38.6,2.5,2021107178,202650071604,2026-01-27
4,フルリール,2026年1月3日,園田,そのだけいばdeパカ(C2),ダ1400,良,12,6,5,廣瀬航,55,436(-16),1:33.9,0.9,2021107178,202650071604,2026-01-03
4,フルリール,2025年12月11日,園田,C2二,ダ1400,良,10,2,3,高橋愛叶,54,452(-1),1:32.5,0.5,2021107178,202650071604,2025-12-11
4,フルリール,2025年11月26日,園田,錦秋花咲賞C2,ダ1230,稍,10,3,7,高橋愛叶,54,453(+1),1:22.0,1.5,2021107178,202650071604,2025-11-26
4,フルリール,2025年11月4日,園田,C2一,ダ1400,稍,10,2,3,高橋愛叶,55,452(+3),1:33.0,0.1,2021107178,202650071604,2025-11-04
4,フルリール,2025年7月17日,園田,C1二,ダ1230,不,10,2,1,高橋愛叶,53,449(-5),1:20.2,-0.2,2021107178,202650071604,2025-07-17
4,フルリール,2025年6月26日,園田,C2二,ダ1400,重,10,2,1,高橋愛叶,53,454(+4),1:33.0,-0.3,2021107178,202650071604,2025-06-26
4,フルリール,2025年5月28日,園田,C2二,ダ1400,良,12,4,2,高橋愛叶,53,450(+2),1:32.7,0.8,2021107178,202650071604,2025-05-28
4,フルリール,2025年5月6日,園田,C2,ダ1700,重,11,4,7,高橋愛叶,52,448(-3),1:56.0,3.5,2021107178,202650071604,2025-05-06
4,フルリール,2025年4月15日,園田,C2一,ダ1400,稍,10,4,3,高橋愛叶,52,451(+10),1:32.8,0.7,2021107178,202650071604,2025-04-15
4,フルリール,2025年3月12日,園田,C2一,ダ1400,重,11,4,6,永井孝典,54,441(+11),1:35.2,0.8,2021107178,202650071604,2025-03-12
4,フルリール,2024年9月1日,札幌,3歳未勝利,ダ1700,重,14,9,6,藤岡佑介,55,430(-4),1:46.5,1.0,2021107178,202650071604,2024-09-01
4,フルリール,2024年8月17日,札幌,3歳未勝利,ダ1700,良,14,5,3,藤岡佑介,55,434(+2),1:47.8,1.2,2021107178,202650071604,2024-08-17
4,メイショウサザナミ,2026年6月14日,阪神,3歳未勝利,ダ1800,良,16,14,16,太宰啓介,55,486(+2),2:05.3,9.4,2023105206,202650071604,2026-06-14
4,メイショウサザナミ,2026年5月24日,京都,3歳未勝利,ダ1800,良,15,13,10,太宰啓介,55,484(+6),1:57.0,2.6,2023105206,202650071604,2026-05-24
4,メイショウサザナミ,2026年5月10日,新潟,3歳未勝利,ダ1800,良,15,6,13,遠藤汰月,52,478(-6),2:01.4,4.5,2023105206,202650071604,2026-05-10
4,メイショウサザナミ,2026年4月25日,福島,3歳未勝利,ダ1700,良,15,13,6,遠藤汰月,52,484(0),1:48.7,1.0,2023105206,202650071604,2026-04-25
4,メイショウサザナミ,2026年2月14日,京都,3歳新馬,ダ1800,稍,14,11,13,太宰啓介,55,484(0),2:03.2,7.9,2023105206,202650071604,2026-02-14
4,メイショウヨウホウ,2026年7月3日,園田,C2三,ダ1400,稍,12,10,12,長尾翼玖,57,449(+1),1:35.5,2.1,2019103397,202650071604,2026-07-03
4,メイショウヨウホウ,2026年6月19日,園田,C2二,ダ1400,良,11,8,9,長尾翼玖,57,448(-1),1:34.1,2.3,2019103397,202650071604,2026-06-19
4,メイショウヨウホウ,2026年6月5日,園田,C3二,ダ1400,稍,10,2,1,長尾翼玖,57,449(+1),1:34.8,-0.5,2019103397,202650071604,2026-06-05
4,メイショウヨウホウ,2026年5月22日,園田,C3二,ダ1400,重,10,9,3,長尾翼玖,57,448(-6),1:36.4,1.6,2019103397,202650071604,2026-05-22
4,メイショウヨウホウ,2026年5月5日,園田,C3二,ダ1400,稍,10,8,6,長尾翼玖,57,454(+2),1:36.4,2.8,2019103397,202650071604,2026-05-05
4,メイショウヨウホウ,2026年4月21日,園田,来川7ハロンC3一,ダ1400,良,10,8,7,長尾翼玖,57,452(-1),1:34.9,1.3,2019103397,202650071604,2026-04-21
4,メイショウヨウホウ,2026年4月1日,園田,C3一,ダ1400,稍,10,8,6,長尾翼玖,57,453(+1),1:34.7,1.2,2019103397,202650071604,2026-04-01
4,メイショウヨウホウ,2026年3月19日,園田,C3三,ダ1400,重,10,8,2,長尾翼玖,57,452(-1),1:35.6,0.1,2019103397,202650071604,2026-03-19
4,メイショウヨウホウ,2026年3月4日,姫路,C3二,ダ1400,重,10,4,5,新庄海誠,56,453(0),1:39.8,1.9,2019103397,202650071604,2026-03-04
4,メイショウヨウホウ,2026年2月12日,姫路,C3二,ダ1400,稍,10,9,6,長尾翼玖,57,453(-1),1:37.8,1.2,2019103397,202650071604,2026-02-12
4,メイショウヨウホウ,2026年1月27日,姫路,C3二,ダ1400,良,10,10,9,長尾翼玖,57,454(+6),1:37.5,1.0,2019103397,202650071604,2026-01-27
4,メイショウヨウホウ,2026年1月13日,園田,おかげ踊燈籠7ハロン(C3),ダ1400,良,12,11,4,長尾翼玖,57,448(-3),1:34.4,0.8,2019103397,202650071604,2026-01-13
4,メイショウヨウホウ,2025年12月29日,園田,C3一,ダ1400,稍,10,9,9,長尾翼玖,57,451(+4),1:36.4,1.6,2019103397,202650071604,2025-12-29
4,メイショウヨウホウ,2025年12月11日,園田,寒霧パカ・ルミナーレ(C3),ダ1400,良,9,7,2,新庄海誠,56,447(+4),1:34.0,0.7,2019103397,202650071604,2025-12-11
4,メイショウヨウホウ,2025年11月25日,園田,C3二,ダ1400,稍,12,6,6,長尾翼玖,57,443(+1),1:35.5,1.0,2019103397,202650071604,2025-11-25
4,メイショウヨウホウ,2025年11月11日,園田,近松の里7ハロンC3,ダ1400,稍,10,9,7,長尾翼玖,57,442(-1),1:36.3,1.1,2019103397,202650071604,2025-11-11
4,ラスアルハイマ,2026年6月25日,園田,C3一,ダ1400,不,10,2,1,田野豊三,55,477(+2),1:31.6,-0.5,2022103760,202650071604,2026-06-25
4,ラスアルハイマ,2026年6月4日,園田,C3一,ダ1400,稍,10,2,2,田野豊三,55,475(+10),1:34.4,0.4,2022103760,202650071604,2026-06-04
4,ラスアルハイマ,2026年1月28日,姫路,C2二,ダ1400,良,9,7,7,田野豊三,55,465(-13),1:36.7,0.9,2022103760,202650071604,2026-01-28
4,ラスアルハイマ,2026年1月8日,園田,C2二,ダ1400,良,10,2,4,田野豊三,55,478(+7),1:34.5,0.5,2022103760,202650071604,2026-01-08
4,ラスアルハイマ,2025年12月16日,園田,C2二,ダ1400,良,10,2,2,田野豊三,55,471(-3),1:33.7,0.2,2022103760,202650071604,2025-12-16
4,ラスアルハイマ,2025年11月25日,園田,C2二,ダ1400,重,12,7,6,田野豊三,55,474(+5),1:34.4,1.7,2022103760,202650071604,2025-11-25
4,ラスアルハイマ,2025年11月5日,園田,C3一,ダ1400,良,10,1,1,田野豊三,55,469(+10),1:34.4,-0.2,2022103760,202650071604,2025-11-05
4,ラスアルハイマ,2025年6月11日,園田,3歳C1二,ダ1400,不,10,5,4,廣瀬航,55,459(+3),1:33.7,1.6,2022103760,202650071604,2025-06-11
4,ラスアルハイマ,2025年5月28日,園田,3歳C2,ダ1400,良,11,4,1,吉村智洋,55,456(-4),1:34.1,-0.3,2022103760,202650071604,2025-05-28
4,ラスアルハイマ,2025年5月8日,園田,掎鹿谷ダッシュ3歳C(C2),ダ820,稍,11,5,6,吉村智洋,55,460(+2),0:52.5,1.8,2022103760,202650071604,2025-05-08
4,ラスアルハイマ,2025年4月16日,園田,3歳C2,ダ1400,稍,10,4,4,小谷周平,55,458(0),1:36.7,2.7,2022103760,202650071604,2025-04-16
4,ラスアルハイマ,2024年12月17日,園田,斑鳩7ハロン2歳未勝,ダ1400,良,11,10,9,廣瀬航,54,458(-3),1:34.3,1.5,2022103760,202650071604,2024-12-17
4,ラスアルハイマ,2024年12月5日,園田,2歳150万円以下,ダ1230,良,12,2,10,吉村智洋,54,461(+4),1:24.9,2.7,2022103760,202650071604,2024-12-05
4,ラスアルハイマ,2024年11月12日,園田,NewBeginni(初出),ダ820,良,6,1,2,吉村智洋,54,457(0),0:51.8,0.5,2022103760,202650071604,2024-11-12
4,レベッカレインボー,2026年6月19日,園田,C3一,ダ1400,良,10,1,1,山本咲希,55,431(+12),1:31.5,-1.0,2022101069,202650071604,2026-06-19
4,レベッカレインボー,2026年2月27日,姫路,C2一,ダ1400,稍,10,4,4,山本咲希,55,419(0),1:35.9,1.8,2022101069,202650071604,2026-02-27
4,レベッカレインボー,2026年2月4日,姫路,C2一,ダ1400,良,10,5,3,山本咲希,56,419(-5),1:34.9,0.6,2022101069,202650071604,2026-02-04
4,レベッカレインボー,2026年1月8日,園田,C2三,ダ1400,良,10,2,1,山本咲希,55,424(+3),1:33.3,0.0,2022101069,202650071604,2026-01-08
4,レベッカレインボー,2025年12月18日,園田,サザンカ賞C3一,ダ1400,良,10,3,1,山本咲希,55,421(-3),1:33.4,-0.6,2022101069,202650071604,2025-12-18
4,レベッカレインボー,2025年11月27日,園田,一日両決!ダブル重賞(C3),ダ1230,稍,12,2,3,山本咲希,55,424(+15),1:22.4,1.1,2022101069,202650071604,2025-11-27
4,レベッカレインボー,2025年8月6日,園田,C2一,ダ1230,良,12,11,7,笹田知宏,55,409(-6),1:21.5,1.2,2022101069,202650071604,2025-08-06
4,レベッカレインボー,2025年7月16日,園田,C2一,ダ1230,稍,9,5,5,小谷哲平,52,415(-1),1:22.3,1.1,2022101069,202650071604,2025-07-16
4,レベッカレインボー,2025年6月20日,園田,ラベンダー賞3歳B,ダ1400,良,12,8,4,小谷哲平,52,416(-2),1:33.0,0.7,2022101069,202650071604,2025-06-20
4,レベッカレインボー,2025年6月5日,園田,3歳C1C2,ダ1230,稍,12,4,1,小谷哲平,53,418(+2),1:21.2,0.0,2022101069,202650071604,2025-06-05
4,レベッカレインボー,2025年5月14日,園田,DASHーpayマン(C1C2),ダ1230,良,12,7,4,吉村智洋,56,416(+3),1:22.0,0.8,2022101069,202650071604,2025-05-14
4,レベッカレインボー,2025年4月15日,園田,3歳C1,ダ1400,稍,11,3,6,吉村智洋,55,413(+5),1:36.0,2.8,2022101069,202650071604,2025-04-15
4,レベッカレインボー,2025年3月19日,園田,3歳C1,ダ1400,重,12,9,4,下原理,54,408(-12),1:35.2,0.6,2022101069,202650071604,2025-03-19
4,レベッカレインボー,2025年1月29日,高知,室戸盃(3歳),ダ1400,稍,12,4,12,永森大智,54,420(-6),1:40.7,5.8,2022101069,202650071604,2025-01-29
4,レベッカレインボー,2024年11月16日,京都,2歳未勝利,ダ1800,良,11,7,10,菱田裕二,55,426(+2),1:59.7,5.5,2022101069,202650071604,2024-11-16
4,レベッカレインボー,2024年7月28日,札幌,2歳新馬,芝1800,重,12,12,9,西村淳也,55,424(0),1:52.4,1.9,2022101069,202650071604,2024-07-28
4,エイシンジコクテン,2026年6月26日,園田,3歳C1二,ダ1400,不,11,2,4,南部楓馬,53,478(+1),1:35.0,1.9,2023105489,202650071604,2026-06-26
4,エイシンジコクテン,2026年6月11日,園田,弦谷スプリント3歳C(C2),ダ1230,稍,12,1,1,南部楓馬,53,477(+1),1:21.7,-0.9,2023105489,202650071604,2026-06-11
4,エイシンジコクテン,2026年5月21日,園田,生琉里町7ハロン3歳(C2),ダ1400,稍,11,3,2,南部楓馬,53,476(+3),1:33.3,0.5,2023105489,202650071604,2026-05-21
4,エイシンジコクテン,2026年5月7日,園田,追入ダッシュ3歳C2,ダ820,良,12,3,3,高橋洸佑,53,473(0),0:51.9,0.8,2023105489,202650071604,2026-05-07
4,エイシンジコクテン,2026年4月22日,園田,栢野ダッシュ3歳C1(C1C2),ダ820,良,12,2,3,下原理,56,473(+1),0:51.5,1.7,2023105489,202650071604,2026-04-22
4,エイシンジコクテン,2026年4月7日,園田,3歳C2二,ダ1230,稍,10,2,2,下原理,56,472(-4),1:23.4,0.7,2023105489,202650071604,2026-04-07
4,エイシンジコクテン,2026年3月10日,姫路,周世7ハロン3歳C2,ダ1400,良,10,1,5,下原理,56,476(+1),1:37.7,1.6,2023105489,202650071604,2026-03-10
4,エイシンジコクテン,2026年2月27日,姫路,那波7ハロン3歳C2,ダ1400,稍,12,1,2,山本屋太,56,475(-7),1:37.2,0.0,2023105489,202650071604,2026-02-27
4,エイシンジコクテン,2025年10月15日,門別,2歳未勝利(未勝利),ダ1000,稍,10,1,3,服部茂史,56,482(-2),1:03.5,0.6,2023105489,202650071604,2025-10-15
4,エイシンジコクテン,2025年9月25日,門別,2歳新馬(新馬),ダ1000,不,12,1,5,落合玄太,56,484(0),1:02.1,1.7,2023105489,202650071604,2025-09-25
5,ニシノオールマイト,2026年7月2日,園田,福甸7ハロンC2一,ダ1400,不,12,11,12,山本屋太,57,506(+2),1:35.7,5.3,2020105473,202650071605,2026-07-02
5,ニシノオールマイト,2026年6月26日,園田,バラ賞C2一,ダ1400,不,0,,,山本屋太,57,計不,,,2020105473,202650071605,2026-06-26
5,ニシノオールマイト,2026年6月10日,園田,敏馬7ハロンC2一,ダ1400,稍,12,11,11,山本屋太,57,504(-3),1:35.3,2.8,2020105473,202650071605,2026-06-10
5,ニシノオールマイト,2026年4月7日,園田,C1,ダ1870,稍,9,9,9,竹村達也,57,507(+4),2:11.0,3.2,2020105473,202650071605,2026-04-07
5,ニシノオールマイト,2026年3月26日,園田,菜の花賞C1一,ダ1400,重,12,11,12,山本屋太,57,503(+6),1:35.2,3.0,2020105473,202650071605,2026-03-26
5,ニシノオールマイト,2026年3月12日,姫路,飲んで応援!ひょうご(C1),ダ1800,良,10,9,9,山本屋太,57,497(-1),2:06.5,2.6,2020105473,202650071605,2026-03-12
5,ニシノオールマイト,2026年2月26日,姫路,初コラボも全部まとめ(B2C1),ダ1500,重,12,9,3,山本屋太,56,498(-2),1:42.6,1.3,2020105473,202650071605,2026-02-26
5,ニシノオールマイト,2026年2月10日,姫路,C1,ダ1800,良,8,8,4,山本屋太,57,500(-1),2:07.3,1.4,2020105473,202650071605,2026-02-10
5,ニシノオールマイト,2026年1月29日,姫路,C1二,ダ1400,良,9,9,8,山本屋太,57,501(+5),1:36.1,2.1,2020105473,202650071605,2026-01-29
5,ニシノオールマイト,2026年1月13日,園田,C1二,ダ1230,良,10,9,9,山本屋太,57,496(-1),1:22.8,2.8,2020105473,202650071605,2026-01-13
5,ニシノオールマイト,2025年12月30日,園田,B2C1,ダ820,稍,12,9,9,山本屋太,56,497(-1),0:52.3,1.3,2020105473,202650071605,2025-12-30
5,ニシノオールマイト,2025年12月23日,園田,C1二,ダ1400,稍,9,7,6,山本屋太,57,498(+6),1:33.3,1.0,2020105473,202650071605,2025-12-23
5,ニシノオールマイト,2025年12月2日,園田,C1二,ダ1230,良,8,8,8,山本屋太,57,492(-5),1:22.2,2.1,2020105473,202650071605,2025-12-02
5,ニシノオールマイト,2025年11月18日,園田,山南町草部スプ(C1),ダ1230,良,12,12,11,山本屋太,57,497(+1),1:22.7,1.7,2020105473,202650071605,2025-11-18
5,ニシノオールマイト,2025年11月4日,園田,C1二,ダ1230,稍,11,9,4,山本屋太,57,496(+2),1:21.5,1.6,2020105473,202650071605,2025-11-04
